tweet_id,text,label,year
1799229788055646256,the great democrat lies continue.,democrat,2024
1799229784880558538,yesss!!!!!,democrat,2024
1799229781713506683,"our first example of felony violation of 18 u.s.c. 241 comes from h.r.698 - assault weapons ban of 2023 - 118th congress (2023-2024). democrat members of the house came together to oppress our right to firearms like the ar-15, which is not an ""assault weapon"", as well as high",democrat,2024
1799229778228076563,because he is a joe biden he is a democrat he's covered up and act like he's a republican and he's not he's really a democrat,democrat,2024
1799229774579003415,"no, parents should have right to choose were the tax dollars they pay go to educate their children. i don’t like my tax dollars going to push the liberal agenda in public schools. democrat cities spend way more per student and students are failing at a record pace. the teachers",democrat,2024
1799229770858688545,"the democrat party is the party of slavery, of jim crow laws, of segregation and opposition to the civil rights act. biden was a segregationist and continues the democrats tradition of using racism as a matter of policy to divide and control people.",democrat,2024
1799229768917016865,"democrat msm only ever adds ""without proof"" on trump.",democrat,2024
1799229732573323276,and any democrat that “refuse” to accept a subpoena is ok!? only a conservative gets punished while democrats just keep doing illegal stuff!!!?,democrat,2024
1799954603083207141,also exactly what democrat voters voted for while lacking forethought that increasing minimum wage both eliminates jobs to automation as well as increases inflation because the cost of goods and services increases,democrat,2024
1799954595659293136,democrat 2 sinks loses seat,democrat,2024
1799954592605823415,biden is the laughing stock of the world and since he’s the smartest democrat that makes the democrats the laughing stock of the world,democrat,2024
1799954582610809000,"i believe democrat morons make up crap, and are stupid enough to expect us to believe their lying, cheating 💩. 🤨",democrat,2024
1799954567473619376,"""new york democrat congress candidate openly talking about putting maga supporters in reeducation camps"" unopposed, an ideology always ends up building ""re-education"" camps. it's a signature. - that's why an east german stazi ""snitch law"" gets passed.",democrat,2024
1799954564411695280,they very well could be democrat but this could be lewy body.,democrat,2024
1799954558220996715,"you are the traitor. just because republicans stand up for no wars and make america first, and want to get rid of the embarrassment imbecile we have as a president, it has zero and nothing to do with putin. its not even a believable democrat narrative. 🤣",democrat,2024
1799954556790661445,"maybe you haven’t heard, but anyone can buy an ad on craigslist. and you probably know what democrat pac paid for it!",democrat,2024
1799954552009244731,did a democrat post it just to put a post on x that it existed?,democrat,2024
1799954546338451703,"certainly. when you separate the hispanics from whites, the results look very interesting. you’re also free to go on megan’s and see how overrepresented the 13% brigade is regarding sex crimes against children.",democrat,2024
1799954504433147952,whoever keeps voting for this democrat needs to not call themselves republicans.,democrat,2024
1799954504248590619,normalize deviant sexual behavior and include the kids so you can ruin them for a lifetime of sexual and gender confusion. this is your democrat party.,democrat,2024
1799954497143558414,wapo. i was close. (not really.) a top democrat ties pence’s ‘i’m not getting in the car’ to jan. 6 ‘coup’,democrat,2024
1800317016899031431,being a democrat.,democrat,2024
1800317001774117181,"aoc slammed for saying 'false accusations' of antisemitism are 'wielded against people of color' foxnews ""she is one of the most dangerous people because people are fooled by her,"" former democrat new york state assembly member dov hikind told fox news",democrat,2024
1800316984158294215,"who is terry? if she was a feeling human being she would have been upfront with the american people. i guess she didn’t want to let a bad situation go to waste, the democrat mantra. now the question is who didn’t want the national guard that president trump requested? milley?",democrat,2024
1800316913014247588,that richard guy is even worse than jessica...he is so rude & arrogant..typical democrat thinks their opinion is right and only their's is the only right one...pretty much like the view..,democrat,2024
1800316911462633631,"a democrat lecturing others on revisionist history? orwell’s 1984 much, nancy? 😂😂😂",democrat,2024
1800316906601361497,false equivalency is the hallmark of democrat trolls.,democrat,2024
1800316893682700736,"🔥it’s over for the democrat party. america is wide awake & speaking out “we're saying here today, go trump 2024. we got you donald trump in the city of chicago” “funny how y’all find money for them (illegals migrants), but you can't find money for us.”",democrat,2024
1800316887311765618,"2/3rds of americans may agree on deportation but it'll only take a handful of traitor democrat federal judges to continually block and halt the deportation attempts, and they'll do this for 4 straight years too.",democrat,2024
1800679394140172632,"you wake up the day after the 2024 election, and these are the only results you get to see. what happened?",democrat,2024
1800679363622375618,"following you, because i like the way you think. 😁🌊💙",democrat,2024
1800679361621766458,there are not enough words in the english language to help me understand your democrat logic..,democrat,2024
1800679354118418874,traitor and democrat,democrat,2024
1800679340713103782,"i’m curious, with all these truths coming out, the laptop, pelosi’s jan 6 lies. everything democrats and celebrities have talked about for 5+ years worth, has all been democrat party problems. i do not think many democrats will be reelected. for anything, this season.",democrat,2024
1800679333197173222,good job where are the rest of the democrat leaders standing up against antisemitism? that means you,democrat,2024
1800679298245824930,rfk jr is a wolf in sheep’s clothing. he’s a liberal democrat. don’t get it confused!!,democrat,2024
1800679292051017730,such a 🤡🤡,democrat,2024
1800679289324785840,"only waited well over 2 years to locate the twin boys and a tiny bit of backbone. well done. trying to pretend to be a real republican right before the election? or consistently voting republican, instead of democrat?",democrat,2024
1800679288859238860,"totally sick, dude trying to hide the fact that he is a democrat with a trump hat. too bad we know the truth when it turns out that he is a sexual deviant.",democrat,2024
1800679273386147909,"nothing happens by chance in the democrat socialist party. the hunter guilty verdict was baked into the cake from the beginning, in order to give them the appearance of a fair system.",democrat,2024
1801041787647139852,you sure have alot of images for the democrat mega-donor and pedọ island owner,democrat,2024
1801041714259353749,i follow a lot of reports/personalties that tweet about politics and pro democrat stuff... i have followed them for years and always felt i could support them in their views and thought they were all about goodness in the world... this whole episode has been a eye opener.,democrat,2024
1801041710127919337,"1 you know, whether you are democrat, republican, independent, libertarian, green, constitution party or whatever party.... it's all the same in the end. before the election they promise you everything and after the election they just forgot what they promised.",democrat,2024
1801041698610446619,the right is promoting interstate trafficking of underage girls for sex. just see epstein's island.,democrat,2024
1801041696068612291,the working man is financially better off when literally any republican is in office vs literally any democrat. that is something that just cannot be argued.,democrat,2024
1801041645195931782,"democrat weren’t always crazy like now, logan can always change his party, it’s alright.",democrat,2024
1801404134123332000,if i can just get my head up my ass i vote democrat!,democrat,2024
1801404123872428172,"stop lying. you're a democrat, you're never 100% honest.",democrat,2024
1801404121167048980,"republican voters are an extremely diverse base of voters, far more diverse than democrat voters. notice they are 99% all in agreement. we’ll argue among ourselves, disagree and criticize each other. i guarantee we’re more concerned with the vp pick than democrats ... lol",democrat,2024
1801404117291581802,democrat harry reed lowered the threshold for judicial nominations. this is what gave trump the ability to seat 3 scotus justices. you want to get mad? look in the fucking mirror!,democrat,2024
1801404093665042621,the inflation rate is over 4% and the unemployment rate is rising. just remember to vote democrat if ya like how that's going.,democrat,2024
1801404091521806405,and this is why i'm not a democrat...,democrat,2024
1801404087562338748,it baffles me that anyone could be a democrat at this point.,democrat,2024
1801404083812897065,"other democrat cities have just stopped reporting violent crime to the fbi. when you don’t arrest criminals or report them, it never happened, right?",democrat,2024
1801404079094304787,no... politicians of any party don't like him because he is a business man...people wanted change...and politicians have not given him a chance...much less than any democrat politician or civilian...bunch of crap,democrat,2024
1801404072966475824,i’ll bet you’re a democrat who kills babies so you are the embarrassment.,democrat,2024
1801404063604527367,"this crime spree costs americans. as we see our 401k accounts dwindling, members of congress are getting rich. democrat and republican members share the blame. all americans should be incensed. trump2024",democrat,2024
1801404040645120219,“climate change” is a democrat hoax 🤡,democrat,2024
1801404035359977688,it's all theater 🎥. wake up sass !!! trump - biden republicans -democrat black - white mask - no mask vax - no vax pro choice - pro life until people realize that division is a psychological weapon they will continue to think with emotion rather than with logic. are you,democrat,2024
1801404020596293892,"those look amazing, bizer~! i want!",democrat,2024
1801766524912603187,democrat covid normalization has caused significantly more death and disability than republican covid denial,democrat,2024
1801766514770776330,"nice job marc cuban, i want to stay a democrat but it’s really hard to do with the current regime.",democrat,2024
1801766509204881777,"yea, but no one actually believes the democrats will leave the white house this time they will burn america to the ground to keep power and biden has warned, f-16’s are at his control against americans resistance to his authority",democrat,2024
1801766499226685639,you can’t be a radical socialist democrat and be pro america,democrat,2024
1801766488967418042,total democrat propaganda. completely one sided piece with absolute disregard for californians right to bear arms and the state’s mission to deprive us of our god given rights. shame on you,democrat,2024
1801766482268856335,"if you were an army ranger, how could you possibly be a democrat?!?! smh",democrat,2024
1801766478108311863,funny she doesnt sound like she was underpaid or sexually harrased does she? maybe a democrat operative will come along and pay her enough to make her change her story.,democrat,2024
1801766463113674962,"hi, it’s jasmine crockett, the democrat representing texas’ 30th congressional district. let me tell you the story of how “bleach-blonde, bad-built, butch body” was born: -- first, marjorie taylor greene insulted my appearance in an official house committee proceeding. --",democrat,2024
1802128948152635784,something like 93 of the 100 largest cities are democrat controlled,democrat,2024
1802128936954216634,she was a fierce democrat. believed in all the government spewed bullshit you believe in. hope you’ve had all your jabs too,democrat,2024
1802128932403400796,"it’s very simple. the communist party - er, i mean the democrat party determines who’s prosecuted.",democrat,2024
1802128907681841533,and mike braun is a democrat posing as a republican.,democrat,2024
1802128859845763525,like covid was a democrat hoax.,democrat,2024
1802128844268397051,lol. the only way you can try to win an argument is to pretend everything is an absolute. you know damn well that circumstances change in every situation. you probably thing all black people vote democrat and all women love abortion.,democrat,2024
1802128842540134573,i would be willing to bet my right toe that she is a democrat,democrat,2024
1802128801993732220,how is that a question? why would any woman vote democrat? to no longer be a woman but a birthing person? smh 🤦🏻‍♀️,democrat,2024
1802128801846939786,"of course not, he's a democrat.",democrat,2024
1802128792913051751,he did not bunged anything . it was the nasty democrat run states that killed our grandmas to interfere with the election.,democrat,2024
1802128783840797038,"democrat party is a cancer to america...full of lies, twist, deceit & ignorance...",democrat,2024
1802128782922244441,"chipping away at the 2a! you and your marxist democrat party are all about criminals running loose in our cities, killing, robbing, raping and car jackings. but you continue chipping away at the 2a. protecting criminals and disabling law-abiding people.",democrat,2024
1802128765268509179,this is my sister's acct who has been in an accident. im trying to manage for her. i have accepted some fbs from ppl that in her groups. others i leave for her..,democrat,2024
1802128737728598513,"chipping away at the 2a! you and your marxist democrat party are all about criminals running loose in our cities, killing, robbing, raping and car jackings. but you continue chipping away at the 2a. protecting criminals and disabling law-abiding people.",democrat,2024
1802491329559056760,"irregular verbs: one party state pearl-clutching edition i’m a flawless democrat and use my unwarranted, large majority mercilessly to push through radical policies supported only by a minority you worry me because you’re not one of us he’s about to crush us: dictator!",democrat,2024
1802491294368797022,"wiped the floor with donald trump? interesting, didn't he lie about his son's laptop after trump called him out on it? or you still gonna deny that exists too?",democrat,2024
1802491287112679547,he’s a democrat. he voted for this. 🥱,democrat,2024
1802491283555934652,"for some reason the democrat party and the rest of the entire world thinks that americans should take care of everyone else in the world, whether they like us, hate us, are willing to work, want to do nothing their entire life. time to stop this now!",democrat,2024
1802491273707978927,look at the busy beavers being good little democrat... election cheaters 😊,democrat,2024
1802491257358331950,yes. under instructions from the evil democrat/ communist party,democrat,2024
1802491249490010216,"nope, step 1 is not being a pos communist (democrat).",democrat,2024
1802491224336564521,why do you lie? people don't follow liars unless they're a democrat.,democrat,2024
1802491220272218384,all the syscophats attempting to become famous,democrat,2024
1802491208897372172,does anyone think that hollywood may be the only place left that may vote democrat?,democrat,2024
1802491197308461250,another democrat nazi mandate. talk about a big head !,democrat,2024
1802491194720616930,"don't believe your lying eyes, believe the lefty gaslighting. save democracy (democrat party power)!",democrat,2024
1802853702136393775,this is what you are nicky boy,democrat,2024
1802853684541596126,"in democrat controlled chicago, tragic events like these are referred to as the ""weekend""",democrat,2024
1802853660076192087,he was a democrat back then that’s the best part,democrat,2024
1802853659379978628,your democrat fascism is showing,democrat,2024
1802853647199637993,the democrat party of election stealing traitors,democrat,2024
1802853645081596398,the father of the treatment is a democrat and his job is to attack republicans which he does routinely.,democrat,2024
1802853632955838692,"kari lake to newsmax: biden 'rolled out the welcome mat' at border: kari lake, a candidate in the republican senate primary in arizona, told newsmax on monday that president joe biden and others in the democrat party have ""rolled out the welcome mat""...",democrat,2024
1802853621446701331,"you believe that even after seeing what his “felony” charges are? most people i know, democrat or republican, are voting for trump after that bs trial.",democrat,2024
1802853612277968909,they'll be burying every democrat if they intend to pass that mantle to gavin newsom.,democrat,2024
1802853607730987208,@maga. who is any usa president peers? only 46 in 248 yrs. comparing biden' son to a usa president is trifling. not same levels at all. 12 democrats of a total democrat voters look. secret jurors. media spoke to b son ..trump jury could us who? not good,democrat,2024
1802853605273477503,i think all you democrats have hatred problems. you don't seem to care how these people are destroying our country uour country. done time i wonder who makes these comments to defend biden. open your eyes and you brain washed mind and relized these r far left democrat's .,democrat,2024
1802853598306464056,kander and ebb wrote one of the truly great scores of the broadway theatre. why did frecknall instruct the cast to sing it like they are in pain and want to hurt the people around them? i guess that what’s seen as necessary to be dramatic in english theatre? anyways it sucks.,democrat,2024
1803216065440162206,maybe it’s the new democrat buzzword “cheap fake” 😂😂😂,democrat,2024
1803216063158460683,"that, and the fact he's always been a closet democrat.",democrat,2024
1803216028664500342,"it's the false image rather than reality that is being sold by the losers selling the nonsense republicans offer. almost every single time, without fail, they end up on the losing end. that is, unless, they're is a democrat at a higher level ensuring they are holding up.",democrat,2024
1803216014328602898,‘utterly unfair’: alan dershowitz blasts democrat controlled ny court for upholding gag order on trump,democrat,2024
1803216003272212637,"'what 'rachael meant was, if you want to continue down the road to marxism, vote democrat.",democrat,2024
1803216002471076170,of course... he’s a democrat 🐀,democrat,2024
1803215997572108721,"remember, the first democrat debate for the 2020 election was a joke. the liberal-socialistic-deceitful democrats understood immediately they wouldn't sell a fraudulent election of 81.2 million votes with those individuals, so they had installed biden and kept him out of sight.",democrat,2024
1803215987874935137,your best interests? voting democrat has helped black people? exactly how?,democrat,2024
1803578486893773275,"and if you weren't a democrat, how many would you have?",democrat,2024
1803578480493248737,"i know plenty of racist people, democrat and republican. the difference is the former tries to hide it and gas light",democrat,2024
1803578479818014775,"no, i know. wasps the downfall is directly connected to the liberalization of their religious denominations. mainline lutheran, presbyterian and especially episcopalian, churches are nothing more than tax exempt democrat political clubs now.",democrat,2024
1803578478534471894,"she looks ukrainian. so basically, a hoe for the democrat party.",democrat,2024
1803578448297775207,the establishment is very real and comprised of both democrat & republican party members that disagree in public but privately align with their corporate benefactors,democrat,2024
1803578444061585552,anybody else notice how hate filled these democrat supporters are? go back these people i have a deep-seated hate for americans we'll get to all the posts ask yourself the same question why a democrats so filled with hate? just a bunch of races,democrat,2024
1803578442174382215,another pedo supporter in the democrat star chamber.,democrat,2024
1803578441419169964,proves how deranged the democrat communist party is?,democrat,2024
1803578437916934604,"that election had nothing to do with watergate. explain why the west wasn’t influenced by the watergate scandal. you cant. your long held democrat narrative has been destroyed. i’m done attempting to educate a closed minded liberal. facts matter, but you don’t like them.",democrat,2024
1803578428395848177,so yeah i see. i believe they do need a tissue. i believe they do. yeah i think that should be a thing if you're a liberal or a democrat or believe pretty much what anybody tells you. you get free tissues if you are a supporter of genocide you get a free tissue....,democrat,2024
1803578417981301017,"he said democrats should do some self reflection about why having a superiority complex is bad at getting new voters and he got jumped on. if someone doesn't align with democrat views then it shouldn't even bother them to read that statement, whether they agree with it or not",democrat,2024
1803578416773337436,"he seems like a typical safe state “democrat”, who would be a republican if it was a semi-competitive state",democrat,2024
1803578391376900132,"yeah bc the democrat party doesnt want to talk about the reality of inflation, the border, war in ukraine, war in israel, interest rates and the fact biden has done one thing to make any americans life easier since he was installed as potus except enrich his donors.",democrat,2024
1803940895189823626,the democrat regime drops charges on the democrat progressive footsoldiers. shocking.,democrat,2024
1803940892614488179,"it is not a big deal, she is so wealthy she could have someone come to her house if she wanted an abortion. she is a democrat to begin with so no one expects any more of her",democrat,2024
1803940886474015061,yes let’s all find a cd to invest in. biden has everyone so broke they can’t afford lunch meat let alone have 10 grand saved to invest in a cd. biden is losing black men and the youth at a higher rate than any democrat i can think of in my life. everyone is wrong but you?🤣😂,democrat,2024
1803940878647513166,"excited to vote for joe biden 😆😆 are you high? no one is “excited “ to vote for joe biden. that’s like saying i’m excited to have a root canal or my appendix removed. people vote for joe because he’s a democrat, or he’s not trump or they want to see america fail.",democrat,2024
1803940847492198798,"they know for a fact that he didn't get all those votes legally...... many are confirmed deceased & many others were recorded being illegally dropped off and ""stuffed"" by democrat organization employees.... (proven by the geo-fencing data from their own phones) . see the movie",democrat,2024
1804303274519990284,cooked beautifully.,democrat,2024
1804303254211432891,merrick garland is a thug that should be arrested asap.,democrat,2024
1804303245927464963,"tinker is a bully, but we are working on it. here she is sticking her tongue out at her babysitter.",democrat,2024
1804303241024242078,only demoncrats wear masks to avoid identification. these are frauds. democrat activists.,democrat,2024
1804303236448371087,"democrat candidate for indiana ag has a special kind of ""faith"" to believe children can be ""trans"". nowoketheocracy halt",democrat,2024
1804303231105011817,tells woodward it’s deadly you can catch it in the air- tells the public all under control- it’s another democrat hoax. over a million dead because he lied trump's covid response was far worse than we remember - national memo,democrat,2024
1804303227590185403,"call me a conspiracy theorist, stupid, a liar or a spineless sycophant— maybe all of the above. the j6 investigation was a sham, a setup by biden, pelosi, and the democrat party operatives against president trump and his supports. those who deny the clear as day facts about it,",democrat,2024
1804303224717086902,joe biden achieved what crooked old liar trump kept failing to do 🇺🇸🇺🇸🌊🇺🇸🇺🇸💙💙💙💙🇺🇸🇺🇸🌊🇺🇸🇺🇸 democrat pennsylvania nevada,democrat,2024
1804303219926970419,"fortunately i won't be voting for a pink ass commie democrat until i'm dead. i wouldn't claim to be a democrat during jim crow anymore than i would today. anyone with a functioning brain knows it's the same party as always, nothing has changed...",democrat,2024
1804303217154756727,"he's not like reagan at all. reagan was a conservative republican governor. trump was a democrat, donating to democrats.",democrat,2024
1804303190759702881,hillary clinton will be the democrat nominee,democrat,2024
1804303182526284100,"what a pathetic little coward, little democrat hyena marchan. i want spit in his face.",democrat,2024
1804303169096225162,..jack is a democrat party hitman; and nothing more.,democrat,2024
1804665669226758417,"i’m a democrat. i sometimes vote for a republican candidates (mostly for city positions) and conservative bills. mostly i vote dem, but i don’t blindly vote down the party line. i vote for the best option in my opinion. does that make me a “traitor” or a thinking american voter?",democrat,2024
1804665665082839172,lool typical social democrat defending literally anything. this is why we don’t trust y’all,democrat,2024
1804665660737524125,the msm has relinquished their relevance. all they are now is free ads for democrat campaigns.,democrat,2024
1804665660389105960,would still be better than any democrat especially kamala!,democrat,2024
1804665651916656738,"it's sop for the msm. they don't need briefings... they have their marching orders. pushing the dorky, made-up phrase, ""cheap fakes"" to label unedited videos is so leftist/democrat/lib/swamp that it's perfect. the msm and left is the enemy of the usa.",democrat,2024
1804665637760876717,hes a democrat. what can you expect. this could be any one of them from pignazi to nadler or schumcky schumer or that little worm schifty schiff.,democrat,2024
1804665630919979105,"define “worked”... the politicians bank accounts increased from the kickbacks, and the democrat voters felt all virtuous, so it “worked”.",democrat,2024
1804665630253252625,i googled it and the red dress girl was responsible for this no he's stealing credit cards and humping his friends and he dropped out of college this is the red dress girls fault do not let your children around the girl. it's all apart of the democrat agenda. (2/?),democrat,2024
1804665620568617236,"lol! you voted for a woman that kept black men in jail just to use them as slave labor during californias wildfires. once a democrat slave owner, always a democrat slave owner.",democrat,2024
1804665610514927746,party's did not switch. every elected klansman in us history were democrats. had a klansman in the us senate until 2010. the south didn't become reliably republican until the mid 1990's. you're a liar or a fully propagandized fascist neomarxist democrat party idiot.,democrat,2024
1804665589451088102,all of the above.😂 convictedfelondonaldjtrump bidenharris4moreyears voteblue2024🌊🌊🌊,democrat,2024
1804665574926241972,it’s the democrat way.,democrat,2024
1804665573143650347,former obama fundraiser is divorcing the democrat party and voting for trump. democrats will claim fake news,democrat,2024
1804665572514476491,he's a chairman for the shelby county democrat party and you're passing him off as some random farmer 😂,democrat,2024
1804665567263048190,"pro tip... do not hire, use or seek the advice of attorneys that use made up words like lawfare... and definitely don't elect them...should be pretty obvious...but you know",democrat,2024
1805028058631680286,you get it - it's sad. i'm signing off my friend - i'll see you tomorrow - good night.,democrat,2024
1805028053174645180,"i still have them. hey, they are great hoodies!",democrat,2024
1805028035571138772,"'what's your question, shannon?' democrat senator gets testy with fox anchor over crime and border",democrat,2024
1805028026205553077,sounds like more democrat cheating,democrat,2024
1805028024942834002,notice how they have professionally done signs. they are nothing but soros paid protesters. they are not spontaneous citizens. democrat/communist propaganda,democrat,2024
1805028012447969436,"tbf, they all vote democrat 🤷‍♀️",democrat,2024
1805028012385001759,"oh, we know the critical thinking ability of the democrat party.",democrat,2024
1805028007112786109,"at least the greens are a coherent political party with a recognizable agenda, unlike the alpabet soup of the rest of the left .. social democrat left, populist left, labour's union left, tankie left, eco-marxist left, 4th internationalist left, pacifists left ..🤪",democrat,2024
1805027998225383799,"poor bri bri likem big fat orange conman, not mean ole senator turned prez, biden. even tho economy is always better under a democrat! read it and weep, bri bri!",democrat,2024
1805027996564336995,80% of the pop voted democrat here. trump just 3 to 5% of the minority vote to end this biden fiasco,democrat,2024
1805027992944427024,the democrat party seceded from the united states in 1861.,democrat,2024
1805390437324308984,now it's happened in nyc too. a democrat mob beat and kicked a man and women that the mob identified as jewish. where is bidens doj civil rights division? this is a disgrace doj should be ashamed. how is this protecting democracy?,democrat,2024
1805390434832990399,what it all boils down to is that i dislike being told what to think or feel.,democrat,2024
1805390429397172258,"it sure can. all good, dear rabbit?",democrat,2024
1805390423726473307,"even though i’m a democrat, i really appreciate that there are so many independents here on x. it gives me hope for the world. i love to see commentary from folks who do not have a political affiliation.",democrat,2024
1805390418739446248,"🚨ben carson is dropping redpills... the 45 goals of communism in america — it’s happening as we speak “those who want to change us into a marxist or communist country, they don’t care whether you’re democrat or republican...” 🔴 read into the congressional record of 1963, the 45",democrat,2024
1805390403451207907,"we keep electing the same self-serving, self-promoting worthless democrat politicians time and again, and they expect us to thank them for doing an awful job. auwe! amazing the fire was the fault of no one and nothing.",democrat,2024
1805390382983004522,"cannot see it being a fair debate at all. not when they can turn off trumps microphone, eliminated an audience (witnesses), pumping mr big full of mexican substances, biased democrat puppet as mc, with only democrats in the room. tapper is a disgrace, a liar and a tool.",democrat,2024
1805390356139446589,perhaps you didn’t hear. blacks latinos & democrat voters are voting trump. it’s ok to have different opinions. the issue we have with you ppl is you make up an excuse to justify your horrible behavior. you falsely call us racist so you can feel better about yourself. sad,democrat,2024
1805390333628555474,typical democrat blame somebody else make yourself the victim,democrat,2024
1805752821331169397,another disgruntled democrat,democrat,2024
1805752806340804611,gaslighting bullshit to cover up the fact that under single party democrat control nm has the worst violent crime in the nation.☠️ nmpol,democrat,2024
1805752796253208688,"if she’s replaced by democrat i’m all for it. if it’s another republican, there is the danger that person could be competent. while we all love to hate her, she is so inept that she’s useless in the actual running of congress.",democrat,2024
1805752763457929553,"codify .... joe had 50 years to do it, but he didn't because democrat love to pull it out every 4 years .",democrat,2024
1805752760631279774,sounds like a democrat,democrat,2024
